,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
675,675,675,675,675,675,675,675,1125657319860080640,1125657319860080640,1557212593000,2019-05-07,11:33:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانك نماد #وتجارت و #وبصادر با حمایت همراهند و این در حالیست که صف فروش بیش از 100 میلیونی نماد #وبملت همچنان بدون تقاضاست.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبصادر', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1125657319860080640,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.13235114514827728
676,676,676,676,676,676,676,676,1125696152349757440,1125696152349757440,1557221851000,2019-05-07,14:07:31,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 1.1 میلیارد سهم
#وبصادر 576.8 میلیون سهم
#ذوب 535.3 میلیون سهم
#تاصیکو 273.8 میلیون سهم
#وبملت 229.6 میلیون سهم
#بورس",[],[],[],0,0,1,"['#وتجارت', '#وبصادر', '#ذوب', '#تاصیکو', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1125696152349757440,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.15288536250591278
677,677,677,677,677,677,677,677,1126000335229673472,1126000335229673472,1557294374000,2019-05-08,10:16:14,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 363.5 میلیون سهم
#خساپا 276.6 میلیون سهم
#تاصیکو 224.7 میلیون سهم
#ذوب 209.2 میلیون سهم
#خپارس 177.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#تاصیکو', '#ذوب', '#خپارس', '#بورس']",[],https://twitter.com/abandidgah/status/1126000335229673472,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2856763005256653
678,678,678,678,678,678,678,678,1127086559994343424,1127086559994343424,1557553350000,2019-05-11,10:12:30,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانك معاملات مثبت است و #دی و #ونوین معاملاتی پرتقاضا در سقف مجاز را سپری می کنند و #وبصادر، #وبملت و #وتجارت در محدوده های مثبت داد و ستد می شوند.
#بورس",[],[],[],0,0,0,"['#دی', '#ونوین', '#وبصادر', '#وبملت', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1127086559994343424,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9380266070365906
679,679,679,679,679,679,679,679,1127087248174792705,1127087248174792705,1557553514000,2019-05-11,10:15:14,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 156.2 میلیون سهم
#وتجارت 151.3 میلیون سهم
#تاصیکو 98 میلیون سهم
#خساپا 87.6 میلیون سهم
#خزامیا 84.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#تاصیکو', '#خساپا', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1127087248174792705,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.16007044911384585
680,680,680,680,680,680,680,680,1127100106828763136,1127100106828763136,1557556580000,2019-05-11,11:06:20,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 314.9 میلیون سهم
#وتجارت 311.9 میلیون سهم
#خساپا 193.2 میلیون سهم
#تاصیکو 175.1 میلیون سهم
#خزامیا 147.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#خساپا', '#تاصیکو', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1127100106828763136,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.17350709438323975
681,681,681,681,681,681,681,681,1127129607864406016,1127129607864406016,1557563614000,2019-05-11,13:03:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 599.3 میلیون سهم
#ذوب 337.7 میلیون سهم
#خساپا 335.8 میلیون سهم
#وبصادر 278.9 میلیون سهم
#تاصیکو 261.4 میلیون سهم
#بورس",[],[],[],0,0,1,"['#وتجارت', '#ذوب', '#خساپا', '#وبصادر', '#تاصیکو', '#بورس']",[],https://twitter.com/abandidgah/status/1127129607864406016,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.19643965363502505
682,682,682,682,682,682,682,682,1127455147162923008,1127455147162923008,1557641228000,2019-05-12,10:37:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 351.2 میلیون سهم
#ذوب 93.6 میلیون سهم
#خساپا 85.3 میلیون سهم
#تاصیکو 72.1 میلیون سهم
#وپاسار 56.8 میلیون سهم
#بورس",[],[],[],0,1,0,"['#وتجارت', '#ذوب', '#خساپا', '#تاصیکو', '#وپاسار', '#بورس']",[],https://twitter.com/abandidgah/status/1127455147162923008,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.1537429839372635
683,683,683,683,683,683,683,683,1127463671439867906,1127463671439867906,1557643261000,2019-05-12,11:11:01,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 591.9 میلیون سهم
#ذوب 233.2 میلیون سهم
#خساپا 149.5 میلیون سهم
#تاصیکو 116 میلیون سهم
#وبصادر 105.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#خساپا', '#تاصیکو', '#وبصادر', '#بورس']",[],https://twitter.com/abandidgah/status/1127463671439867906,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.19078506529331207
684,684,684,684,684,684,684,684,1127504701434417158,1127504701434417158,1557653043000,2019-05-12,13:54:03,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 788.2 میلیون سهم
#ذوب 369.7 میلیون سهم
#خساپا 209.5 میلیون سهم
#تاصیکو 162.7 میلیون سهم
#وبصادر 137.8 میلیون سهم
#بورس",[],[],[],0,0,1,"['#وتجارت', '#ذوب', '#خساپا', '#تاصیکو', '#وبصادر', '#بورس']",[],https://twitter.com/abandidgah/status/1127504701434417158,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.26351025700569153
685,685,685,685,685,685,685,685,1127797510091624448,1127797510091624448,1557722854000,2019-05-13,09:17:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملات در اکثر نمادها با نوسانات مثبت روبروست. #وتجارت رشد بیش از سه درصدی دارد و #وبملت و #وبصادر، #وپست، #وسینا و #وکار با رشد حدود دو درصدی مواجهند. #ونوین و #دی از نمادهای منفی گروهند.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#وبصادر', '#وپست', '#وسینا', '#وکار', '#ونوین', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1127797510091624448,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2581987679004669
686,686,686,686,686,686,686,686,1127818895916617728,1127818895916617728,1557727953000,2019-05-13,10:42:33,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 178.8 میلیون سهم
#خپارس 98.7 میلیون سهم
#خساپا 87.9 میلیون سهم
#ذوب 86 میلیون سهم
#خزامیا 85.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خپارس', '#خساپا', '#ذوب', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1127818895916617728,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4898739755153656
687,687,687,687,687,687,687,687,1127823559882100736,1127823559882100736,1557729065000,2019-05-13,11:01:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 304.2 میلیون سهم
#خپارس 201.3 میلیون سهم
#خزامیا 177.1 میلیون سهم
#خساپا 167.1 میلیون سهم
#ذوب 126.8 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خپارس', '#خزامیا', '#خساپا', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/1127823559882100736,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2819599211215973
688,688,688,688,688,688,688,688,1128163232210776064,1128163232210776064,1557810049000,2019-05-14,09:30:49,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملات در اکثر نمادها با نوسانات مثبت روبروست.#وپاسار، #وبملت و #وتجارت رشد بیش از یک درصدی دارند و #ونوین، #وپست، #وسینا، #وکار رشد بیش از سه درصدی را در ابتدای بازار ثبت کرده اند. #دی تک نماد منفی گروه می باشد.
#بورس",[],[],[],0,0,1,"['#وپاسار', '#وبملت', '#وتجارت', '#ونوین', '#وپست', '#وسینا', '#وکار', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1128163232210776064,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.16397710144519806
689,689,689,689,689,689,689,689,1128192813261176832,1128192813261176832,1557817102000,2019-05-14,11:28:22,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 315.7 میلیون سهم
#وبملت 160.8 میلیون سهم
#خپارس 156.9 میلیون سهم
#خساپا 148.7 میلیون سهم
#خزامیا 148.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#خپارس', '#خساپا', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1128192813261176832,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.18696649372577667
690,690,690,690,690,690,690,690,1128243755557855233,1128243755557855233,1557829247000,2019-05-14,14:50:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 635.4 میلیون سهم
#وبملت 294.1 میلیون سهم
#خپارس 261.6 میلیون سهم
#خساپا 241.6 میلیون سهم
#ذوب 228.4 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#خپارس', '#خساپا', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/1128243755557855233,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.27984437346458435
691,691,691,691,691,691,691,691,1128525415214198784,1128525415214198784,1557896400000,2019-05-15,09:30:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملات در اکثر نمادها مثبت آغاز شد و در مقطع فعلی افزایش عرضه ها عقب نشینی اکثر نمادها را به دنبال داشته است. #وبملت، #بصادر، #وتجارت افت بیش از یک درصدی دارند و #دی، #وپاسار، #ونوین با افت بیش از سه درصدی روبرو هستند.
#بورس",[],[],[],0,0,0,"['#وبملت', '#بصادر', '#وتجارت', '#دی', '#وپاسار', '#ونوین', '#بورس']",[],https://twitter.com/abandidgah/status/1128525415214198784,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2300934940576553
692,692,692,692,692,692,692,692,1128537419794530307,1128537419794530307,1557899262000,2019-05-15,10:17:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 194.6 میلیون سهم
#ذوب 80.8 میلیون سهم
#خساپا 51.8 میلیون سهم
#خزامیا 50.3 میلیون سهم
#وبصادر 40.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#خساپا', '#خزامیا', '#وبصادر', '#بورس']",[],https://twitter.com/abandidgah/status/1128537419794530307,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.30399012565612793
693,693,693,693,693,693,693,693,1128550302347476993,1128550302347476993,1557902334000,2019-05-15,11:08:54,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 388.3 میلیون سهم
#ذوب 121.5 میلیون سهم
#وبصادر 93.6 میلیون سهم
#خساپا 91.7 میلیون سهم
#خزامیا 77.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#وبصادر', '#خساپا', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1128550302347476993,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.26966342329978943
694,694,694,694,694,694,694,694,1128607812139900929,1128607812139900929,1557916045000,2019-05-15,14:57:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 691.3 میلیون سهم
#خساپا 202.9 میلیون سهم
#ذوب 186 میلیون سهم
#وبصادر 159.6 میلیون سهم
#خپارس 114.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#ذوب', '#وبصادر', '#خپارس', '#بورس']",[],https://twitter.com/abandidgah/status/1128607812139900929,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2256142795085907
695,695,695,695,695,695,695,695,1129612036923543552,1129612036923543552,1558155471000,2019-05-18,09:27:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملات در اکثر نمادها مثبت آغاز شد و عمده نمادها رشد قیمتی را تجربه می کنند. #وبملت رشد بیش از 2% دارد و #وتجارت به بالاتر از 400 ریال بازگشته است. #وپارس، #وملل، #وپست و #وکار رشد بیش از 3%دارند و #وپاسار نیز بالاتر از سطح 1400 ریالی با تقاضای مناسبی روبروست.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#وپارس', '#وملل', '#وپست', '#وکار', '#وپاسار', '#بورس']",[],https://twitter.com/abandidgah/status/1129612036923543552,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.1809524893760681
696,696,696,696,696,696,696,696,1129630950315266054,1129630950315266054,1558159980000,2019-05-18,10:43:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 282.2 میلیون سهم
#ذوب 95.6 میلیون سهم
#خساپا 56.7 میلیون سهم
#ولساپا 53.2 میلیون سهم
#بترانس 49.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#خساپا', '#ولساپا', '#بترانس', '#بورس']",[],https://twitter.com/abandidgah/status/1129630950315266054,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.16634343564510345
697,697,697,697,697,697,697,697,1129636374800347136,1129636374800347136,1558161274000,2019-05-18,11:04:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 505.8 میلیون سهم
#ذوب 148.3 میلیون سهم
#وبصادر 113.4 میلیون سهم
#خساپا 83.1 میلیون سهم
#بترانس 61.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#وبصادر', '#خساپا', '#بترانس', '#بورس']",[],https://twitter.com/abandidgah/status/1129636374800347136,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.20174509286880493
